root_888,superclass,cell_type,malecns_cell_type,side,dimorphism,n_planes,neck_area_um2,neck_diameter_um,relative_caliber
720575941629121004,ascending_neuron,AN07B062,AN07B062,left,isomorphic,3,0.07109790238567579,0.3008731640827458,0.8051734038383704
720575941629386732,descending_neuron,DNg12_a,DNg12_a,left,isomorphic,3,0.05258648072531672,0.2587570033408307,0.5489885618261621
720575941629393721,ascending_neuron,AN09B014,AN09B014,right,isomorphic,3,0.1048668210234767,0.3654046845043935,0.9778676489737513
720575941629396793,descending_neuron,DNg59,DNg59,left,isomorphic,3,0.1437692999999989,0.4278466525273881,0.9077355025006391
720575941629604153,descending_neuron,DNge044,auto:DNge012,left,isomorphic,3,0.3733223517962813,0.689440919325621,1.462743708877057
720575941629631289,ascending_neuron,ANXXX092,ANXXX092,right,isomorphic,3,0.08516874241016746,0.3293026128228987,0.8812540874750875
720575941629872422,descending_neuron,DNae004,DNae004,right,isomorphic,3,0.9691002808269907,1.110809074667144,2.356734188800748
720575941629944870,ascending_neuron,AN08B018,AN08B018,right,isomorphic,3,0.385967799712192,0.7010203032637384,1.876016112834306
720575941629968166,ascending_neuron,AN27X011,AN27X011,right,isomorphic,3,1.091644983205077,1.178951042846333,3.155017254600726
720575941629973986,ascending_neuron,AN08B113,AN08B113,right,isomorphic,3,0.05319094102564331,0.2602399076535438,0.6964338374902723
720575941630020134,ascending_neuron,AN00A006,AN00A006,left,dimorphic,12,0.09260338296327926,0.3427381584444791,0.9172092516172056
720575941630049762,descending_neuron,DNge095,auto:DNge093,left,isomorphic,3,0.08911842186979774,0.3368517461569963,0.7146772967832559
720575941630080038,ascending_neuron,AN05B046,auto:AN05B056,left,isomorphic,3,0.1401462589590251,0.4224213050419277,1.130451102448324
720575941630081574,descending_neuron,DNp17,DNp17,left,isomorphic,3,0.07039467001938789,0.2993814917580367,0.6351789998940708
720575941630209221,ascending_neuron,AN07B046,auto:AN07B046_a,left,isomorphic,3,0.0372721503728445,0.2178448433450309,0.5829794576711269
720575941630277061,sensory_ascending,SApp15,auto:SApp06,right,dimorphic,3,0.06597323776004269,0.2898270781178001,0.8169684643550684
720575941630308549,sensory_ascending,SApp08,SApp08,right,isomorphic,3,0.09013790857744237,0.3387730061272923,0.9549379042777792
720575941630349094,ascending_neuron,AN27X017,auto:AN27X018,left,isomorphic,27,0.05507253861416238,0.264802820967802,0.708644751866306
720575941630493600,ascending_neuron,AN07B072,auto:AN07B085,right,isomorphic,3,0.04521371732475124,0.2399331008059342,0.6420903374960975
720575941630522850,descending_neuron,DNge069,DNge069,left,isomorphic,3,0.1903531700697464,0.4923059857431137,1.044494841113642
720575941630573794,ascending_neuron,AN07B062,AN07B062,right,isomorphic,3,0.05422115570055051,0.2627480154048424,0.7031458407407554
720575941630921413,ascending_neuron,AN08B103,auto:AN08B097,right,dimorphic,3,0.05939757032627495,0.2750042461501297,0.7359450139654484
720575941630971372,ascending_neuron,AN08B086,AN08B086,right,dimorphic,3,0.1583964403128253,0.4490841920526396,1.201804250729334
720575941630997986,ascending_neuron,ANXXX037,ANXXX037,right,isomorphic,3,0.04068489091058519,0.2275996748253241,0.6090845803755807
720575941631013090,descending_neuron,DNge035,DNge035,left,isomorphic,3,1.020847918934729,1.140080672386078,2.418837908223193
720575941631020012,ascending_neuron,AN08B113,AN08B113,right,isomorphic,3,0.03689245999999801,0.216732413299344,0.5800024587448569
720575941631020192,descending_neuron,DNge087,DNge087,left,isomorphic,3,0.05693592105699732,0.2692453643160611,0.571241061790853
720575941631028962,descending_neuron,DNge063,DNge063,left,dimorphic,3,0.4356024985100955,0.7447323860881125,1.580052158222549
720575941631060972,descending_neuron,DNg65,DNg65,right,isomorphic,3,0.1379998109189334,0.4191739691678877,0.8893352122544482
720575941631270626,ascending_neuron,ANXXX098,ANXXX098,right,isomorphic,3,0.320251905411257,0.638558838515604,1.708861589986417
720575941631315616,descending_neuron,DNge128,DNge128,left,dimorphic,3,0.1902074574178013,0.492117523044927,1.044094991585708
720575941631437804,ascending_neuron,AN09B023,AN09B023,right,isomorphic,3,0.1770746537427845,0.4748246534412462,1.270688875171727
720575941631615468,ascending_neuron,AN10B034,auto:AN10B039,left,dimorphic,3,0.02327359545454562,0.1721419823311444,0.4606730091053697
720575941631629292,ascending_neuron,AN08B010,AN08B010,left,isomorphic,3,0.1847745994497225,0.4850384797951465,1.298022324323484
720575941631635426,ascending_neuron,AN06A030,AN06A030,right,isomorphic,3,0.09416229091953898,0.3462530179241962,0.9266154456854778
720575941631642860,descending_neuron,DNae004,DNae004,left,isomorphic,3,1.19346550166974,1.232707374847373,2.61535819372034
720575941631721954,ascending_neuron,AN07B004,AN07B004,left,isomorphic,3,1.760254145273579,1.497072204853966,4.006348411460763
720575941631912096,sensory_ascending,SApp12,auto:SApp09,right,isomorphic,3,0.03114330801065927,0.199130337500439,0.5613112725378878
720575941631933893,sensory_ascending,SApp08,auto:SApp06,right,isomorphic,3,0.0630777699735155,0.2833956794377575,0.7988395512893471
720575941631945452,ascending_neuron,dMS9,dMS9,right,dimorphic,3,0.08091682766714448,0.3209774210444228,0.8589748555524983
720575941631952837,sensory_ascending,SApp02,auto:SApp09,right,isomorphic,3,0.09068549108173649,0.3398004611223988,0.9578341082315205
720575941631976864,ascending_neuron,AN08B018,AN08B018,right,isomorphic,3,0.3444351072417428,0.6622298688033359,1.772208163574126
720575941632002720,descending_neuron,DNg02_a,DNg02_a,left,dimorphic,3,0.1173996175078007,0.3866236355264825,0.820275203744383
720575941632050336,ascending_neuron,AN06A112,AN06A112,left,isomorphic,3,0.05668986205933881,0.2686629378227144,0.718974896918488
720575941632059372,descending_neuron,DNge006,DNge006,left,isomorphic,3,0.5245894736278756,0.81726865997346,1.733947837050199
720575941632112354,descending_neuron,DNg91,DNg91,right,isomorphic,3,0.5156338598611142,0.8102625629878254,1.719083438952761
720575941632167611,descending_neuron,DNg73,DNg73,right,isomorphic,3,0.373920583173413,0.6899930964051908,1.463915228476034
720575941632198560,ascending_neuron,AN12B055,AN12B055,right,isomorphic,3,0.05592215115315117,0.2668375803271517,0.7140900168980155
720575941632241900,ascending_neuron,AN09B004,AN09B004,right,isomorphic,3,0.2712823819203941,0.5877137538385444,1.572793921662834
720575941632262114,ascending_neuron,AN10B034,AN10B034,right,isomorphic,3,0.02741201002284634,0.1868209173560728,0.4999556354398787
720575941632311227,sensory_ascending,SApp15,auto:SApp06,left,isomorphic,3,0.08691065429576936,0.3326530954435574,0.937687017763825
720575941632353506,ascending_neuron,AN02A025,AN02A025,right,isomorphic,3,0.2219289659465577,0.531571947684733,1.422551578526952
720575941632371948,ascending_neuron,AN09B004,AN09B004,left,isomorphic,3,0.2832178481912023,0.6005032590184993,1.607020202529547
720575941632459234,ascending_neuron,ANXXX027,,right,isomorphic,3,0.7890702605892569,1.002335003557554,2.682371121602677
720575941632652987,descending_neuron,DNge060,DNge060,right,isomorphic,3,0.4746820762116183,0.7774213726220953,1.649406337909072
720575941632799392,descending_neuron,DNge085,DNge085,left,isomorphic,3,0.08822525388128605,0.3351594875368334,0.711086937434035
720575941632875461,ascending_neuron,AN01A021,AN01A021,right,isomorphic,3,0.05124593013468045,0.2554375554890285,0.6835821554516911
720575941632898757,ascending_neuron,AN19B039,AN19B039,right,isomorphic,3,0.07099522599536795,0.3006558318488305,0.8045917961862596
720575941632978629,descending_neuron,DNg02_g,auto:DNg02_a,right,dimorphic,3,0.07095952687638285,0.3004944922439085,0.6375403834630623
720575941633064389,ascending_neuron,AN08B018,AN08B018,right,isomorphic,3,0.5580506679769536,0.8429307079672266,2.255785720880053
720575941633099680,ascending_neuron,AN18B003,AN18B003,left,isomorphic,3,0.05893087244318253,0.273921735538463,0.7330480831057486
720575941633109664,ascending_neuron,AN07B045,AN07B045,right,isomorphic,3,0.03248472096727904,0.2033736249743982,0.5442527065210436
720575941633124539,ascending_neuron,AN10B048,AN10B048,left,isomorphic,3,0.03583311255411072,0.2135980709529929,0.5716145750879674
720575941633124549,descending_neuron,DNge119,DNge119,left,isomorphic,3,0.3171176285070443,0.6354263961685913,1.348144470971041
720575941633163707,ascending_neuron,AN07B069,auto:AN07B110,left,isomorphic,3,0.03981717209933147,0.2251594947507087,0.6025543598999644
720575941633187488,ascending_neuron,AN06A015,AN06A015,right,isomorphic,3,0.2224722833557182,0.5322222362660421,1.42429183034398
720575941633206944,descending_neuron,DNp103,DNp103,right,isomorphic,3,0.5543903832415759,0.840161745834727,1.782518666517509
720575941633402604,ascending_neuron,AN17A015,AN17A015,left,dimorphic,3,0.06862705322707631,0.2955988464242688,0.7910586843852495
720575941633589179,ascending_neuron,AN06B002,AN06B002,left,isomorphic,3,0.1900067424456473,0.4918578028740698,1.316271667338404
720575941633591483,ascending_neuron,AN27X004,AN27X004,right,isomorphic,3,0.09517013076543196,0.3481010973383515,0.9315611323405024
720575941633591739,ascending_neuron,AN19B046,auto:AN19B060,right,isomorphic,3,0.001152,0.03829845891853754,0.1024913625088947
720575941633664443,ascending_neuron,AN19A019,AN19A019,right,dimorphic,3,0.0848744761384451,0.3287332343377367,0.8797303609760229
720575941633740524,ascending_neuron,AN27X013,,right,isomorphic,3,0.5679839907406485,0.8503997164789534,2.275773701612795
720575941633749179,sensory_ascending,SApp05,auto:SApp09,right,isomorphic,3,0.2130670340202607,0.5208506248378973,1.46818074382699
720575941633833403,descending_neuron,DNge091,auto:DNg09_a,right,isomorphic,3,0.03642124598021011,0.2153438428433237,0.4568815724958605
720575941633863355,ascending_neuron,AN08B018,AN08B018,left,isomorphic,3,0.363632703623179,0.6804348154026165,1.820926828346791
720575941633896891,ascending_neuron,AN10B053,auto:AN10B048,right,isomorphic,3,0.03736785309902015,0.2181243412999266,0.5837274283995743
720575941633911227,descending_neuron,DNpe004,DNpe004,left,isomorphic,3,0.277394345949548,0.5942974429937511,1.260883741555613
720575941633920443,ascending_neuron,ANXXX380,auto:ANXXX380,right,isomorphic,3,0.03144957480158701,0.2001070770924584,0.535511024673409
720575941634017723,descending_neuron,DNpe018,DNpe018,right,isomorphic,3,0.05468693839493911,0.2638741604343482,0.5598453142121388
720575941634206651,ascending_neuron,AN07B101_b,AN07B101_b,right,isomorphic,3,0.04909289019574239,0.2500140179321159,0.6690681052908614
720575941634207941,ascending_neuron,AN05B096,AN05B096,left,isomorphic,3,0.1613955663757531,0.4533158032261148,1.213128560036396
720575941634266053,descending_neuron,DNxl114,DNxl114,right,isomorphic,3,0.4349960467352209,0.7442137922040603,1.578951889990571
720575941634269371,descending_neuron,DNg59,DNg59,right,isomorphic,3,0.1550281268210828,0.4442836274440242,0.9426088048799021
720575941634316731,ascending_neuron,AN10B029,auto:AN10B019,left,isomorphic,3,0.8584454979365098,1.045469633692262,2.797804670070695
720575941634611872,ascending_neuron,ANXXX404,ANXXX404,right,isomorphic,3,0.1101480143637627,0.3744927337906563,1.002188380935272
720575941635100603,ascending_neuron,AN05B010,auto:AN09B014,right,isomorphic,3,0.1623931133368371,0.4547145628777686,1.216871812025345
720575941636180597,ascending_neuron,AN19B063,auto:AN19B065,right,isomorphic,3,0.06708074855323573,0.2922496565411425,0.7820958424298396
720575941636531573,ascending_neuron,AN08B071,auto:AN08B079_b,right,isomorphic,3,0.04505752694597477,0.2395183189144105,0.6409803303990309
720575941636577909,sensory_ascending,SAch01,auto:LgAG6,right,isomorphic,3,0.04071996763620015,0.2276977669076841,0.6418375266235148
720575941637683829,ascending_neuron,ANXXX098,ANXXX098,right,isomorphic,3,0.2882689274697324,0.6058344641672804,1.621287159867836
720575941637734175,descending_neuron,DNg06,DNg06,right,isomorphic,3,0.1119890421409005,0.3776094239168391,0.8011503143551807
720575941637800309,descending_neuron,DNpe054,DNpe054,right,isomorphic,3,0.08688431398809657,0.332602682470889,0.7056623239244489
720575941637903733,sensory_ascending,SApp08,auto:SApp06,right,isomorphic,3,0.05373600366402135,0.2615698851952678,0.7373167090434992
720575941638266399,ascending_neuron,AN06B011,AN06B011,left,isomorphic,3,0.4143132113693649,0.7263056963990392,1.943682918945808
720575941638305141,sensory_ascending,SApp10,SApp10,right,isomorphic,3,0.07743562604359953,0.3139969764982379,0.8850988988600825
720575941638380661,sensory_ascending,SApp11,SApp11,right,isomorphic,3,0.1050157246590574,0.365664017172775,1.0307386477468
720575941638407199,descending_neuron,DNa15,DNa15,left,isomorphic,3,2.790429550034523,1.88490987845613,3.999095483350231
720575941639069471,sensory_ascending,SAch01,auto:LgAG1,left,dimorphic,3,0.05845143926906438,0.2728052124209846,0.7689870004797941
720575941639363871,sensory_ascending,SApp23,SApp23,right,isomorphic,3,0.05642850058869779,0.2680429040277721,0.7555629415545383
720575941639508853,ascending_neuron,AN17A050,AN17A050,right,isomorphic,3,0.389224392580337,0.7039715110775496,1.883913906072613
720575941639520543,sensory_ascending,SApp15,auto:SApp06,right,isomorphic,3,0.06841136012104672,0.2951339509701227,0.8319275488990165
720575941639531125,ascending_neuron,AN17A062,AN17A062,left,isomorphic,3,0.07660150839015292,0.3123012482663255,0.8357563555266563
720575941639571317,ascending_neuron,AN08B100,AN08B100,,dimorphic,3,0.03420652827380902,0.2086938055772501,0.558490160825393
720575941639588127,descending_neuron,DNp33,DNp33,left,isomorphic,3,1.122160888753673,1.195315698514971,2.536026611003886
720575941639763999,descending_neuron,DNg51,DNg51,left,isomorphic,3,0.0950702285921712,0.3479183446881809,0.7381566072309044
720575941639802655,descending_neuron,DNg08_a,auto:DNg08,right,isomorphic,3,0.0697881166087473,0.2980888958328469,0.6324365799060884
720575941639868277,ascending_neuron,AN12B008,AN12B008,left,isomorphic,3,0.06096676922603592,0.2786131753764199,0.7456029501865223
720575941640035359,ascending_neuron,AN07B070,AN07B070,right,isomorphic,3,0.01959625254629502,0.1579579807118334,0.4227148851274908
720575941640075551,descending_neuron,DNge062,DNge062,left,isomorphic,3,0.1467165238957734,0.4322097639921849,0.9169924434035717
720575941640505375,descending_neuron,DNge035,DNge035,right,isomorphic,3,1.152782618774825,1.211514926324668,2.570395500205413
720575941641037925,sensory_ascending,SApp01,auto:SApp06,left,isomorphic,3,0.1894069071302339,0.4910808122948749,1.384265195992892
720575941641209119,ascending_neuron,AN09B037,AN09B037,right,isomorphic,3,0.0964119160052916,0.3503647585611633,0.9376189667687235
720575941641370962,ascending_neuron,AN01B011,AN01B011,left,isomorphic,3,0.1182062177759767,0.3879495210796761,1.038200390378724
720575941641465682,ascending_neuron,AN17B008,AN17B008,right,isomorphic,3,0.1232247132810756,0.3960992020165122,1.060009933812462
720575941642285256,ascending_neuron,AN07B069,auto:AN07B069_b,right,isomorphic,3,0.0868074075491323,0.3324554467406076,0.8896914568396763
720575941642369125,ascending_neuron,AN08B113,AN08B113,left,isomorphic,3,0.03263591128117869,0.2038463461082026,0.545517766120267
720575941642623176,ascending_neuron,AN07B069,auto:AN07B069_b,left,isomorphic,3,0.05790831076318927,0.2715348066685106,0.7266603693699664
720575941642837842,ascending_neuron,AN08B099,auto:AN08B099_b,left,dimorphic,3,0.05088098333333477,0.2545263838092479,0.6811437485398393
720575941642868385,descending_neuron,DNg12_e,auto:DNg12_c,right,isomorphic,3,0.05858045238095276,0.2731061121979956,0.5794321692774583
720575941642906529,descending_neuron,DNge124,DNge124,right,isomorphic,3,0.2805751974206321,0.5976951033995712,1.268092345286844
720575941642936146,sensory_ascending,SApp23,SApp23,left,isomorphic,3,0.06243358433611718,0.2819448678311102,0.7947499840272111
720575941642966629,descending_neuron,DNg07,auto:DNg08,right,isomorphic,3,0.1357204261650599,0.4156977431038845,0.8819599206765582
720575941643030945,descending_neuron,DNg92_b,auto:DNge176,left,isomorphic,3,0.07000117837034989,0.2985435788610923,0.633401252469692
720575941643158354,sensory_ascending,SNxx29,auto:SNxx27,left,isomorphic,3,0.102966364068806,0.3620785087657118,1.020631768443893
720575941643467877,ascending_neuron,AN05B071,auto:AN05B069,right,isomorphic,3,0.0524210722402596,0.2583497283794144,0.6913754864583507
720575941643557458,ascending_neuron,AN19B101,AN19B101,left,isomorphic,12,0.05138868529283398,0.2554951152327049,0.6837361923691452
720575941643574392,sensory_ascending,SAch01,auto:LgAG1,right,dimorphic,3,0.05085519066967668,0.2544618631851913,0.7172805210382709
720575941644032357,sensory_ascending,SApp09,SApp09,right,isomorphic,3,0.1255842861985192,0.39987357925386,1.127169021268641
720575941644047698,sensory_ascending,SApp19,auto:SApp10,left,isomorphic,3,0.4183536098450792,0.7298385847140864,2.057278814847646
720575941644058706,descending_neuron,DNpe044,auto:DNpe034,right,female-specific,3,0.1101658986843708,0.3745231350480612,0.7946023281535523
720575941644062290,ascending_neuron,AN10B053,AN10B053,left,isomorphic,3,0.02861008333333336,0.190859868694727,0.5107643634538779
720575941644144978,ascending_neuron,AN17B009,AN17B009,left,isomorphic,3,0.2658695904297852,0.5818210002034507,1.557024191860529
720575941644253266,ascending_neuron,AN12B017,AN12B017,left,isomorphic,3,0.1146148194354271,0.3820106288022181,1.022307187923635
720575941644253857,ascending_neuron,AN12B060,AN12B060,right,dimorphic,3,0.03873466260221247,0.2220776985136309,0.5943070960613663
720575941644291154,ascending_neuron,AN01B018,AN01B018,left,isomorphic,3,0.1895637763580609,0.491284129917114,1.314736448307321
720575941644324690,ascending_neuron,AN12B017,AN12B017,right,isomorphic,3,0.3327134074458861,0.6508639392558823,1.741791545297749
720575941644357221,ascending_neuron,AN19B104,auto:AN19B106,left,dimorphic,3,0.02485523293650636,0.1778950968081014,0.4760690474333655
720575941644554184,descending_neuron,DNge065,DNge065,right,isomorphic,3,0.212758878474329,0.5204738394645965,1.104256815880051
720575941644582501,descending_neuron,DNpe019,DNp51,right,isomorphic,3,0.2460161503968258,0.5596762379525789,1.187430094624919
720575941644587109,descending_neuron,DNp101,DNp101,right,isomorphic,3,0.04595781835219621,0.2418993834547158,0.5132228033052215
720575941644727713,ascending_neuron,ANXXX006,ANXXX006,right,isomorphic,3,0.1998710687666022,0.5044638228873494,1.350006919446683
720575941644756168,descending_neuron,DNg30,DNg30,right,isomorphic,3,0.1477278011351155,0.4336967584176774,0.9201473065398531
720575941644799826,ascending_neuron,AN07B037,auto:AN07B037_a,left,isomorphic,3,0.2375605091343514,0.5499740307480664,1.471797804600294
720575941645076897,ascending_neuron,AN08B079,auto:AN08B079_a,left,isomorphic,3,0.02716912811791325,0.1859914200056098,0.497735799027471
720575941645080225,ascending_neuron,AN05B062,AN05B062,left,isomorphic,3,0.05129810333693745,0.2555675522019561,0.6839300425627097
720575941645080481,descending_neuron,DNge137,DNge137,left,isomorphic,3,0.195085642852329,0.4983881570519768,1.057399003847491
720575941645117304,descending_neuron,DNge052,DNge052,left,isomorphic,3,0.1927712099007946,0.4954229784054573,1.051107969635109
720575941645203576,sensory_ascending,SApp09,SApp09,right,isomorphic,3,0.219573448122458,0.5287434133144056,1.490429042098525
720575941645213048,descending_neuron,DNpe033,DNpe033,right,isomorphic,3,0.05269310268707473,0.2590191924857581,0.5495448321482856
720575941645239752,descending_neuron,DNge085,auto:DNge179,left,isomorphic,3,0.04125914988226059,0.2292003080544381,0.4862799687132723
720575941645244360,ascending_neuron,AN07B015,AN07B015,left,isomorphic,3,0.06172065693706534,0.280330485568916,0.7501986824026338
720575941645271240,ascending_neuron,AN17A031,AN17A031,right,isomorphic,3,0.08684652827381255,0.3325303506767142,0.8898919089384195
720575941645285576,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.2520589104437291,0.5665080514695399,1.596880511853828
720575941645365960,ascending_neuron,AN16B078,auto:AN16B078_a,left,isomorphic,3,0.06874662247474429,0.2958562460077926,0.7917475171678088
720575941645370312,ascending_neuron,ANXXX982,auto:ANXXX150,right,female-specific,3,0.131679478652592,0.4094624762424388,1.095771690856224
720575941645372792,descending_neuron,DNpe054,auto:DNpe015,left,isomorphic,3,0.0662880707695576,0.2905178016025933,0.6163734624667414
720575941645444808,descending_neuron,DNp22,DNp22,right,isomorphic,3,0.7083883628581709,0.9497094695859492,2.014939225331514
720575941645731272,descending_neuron,DNge071,auto:DNg10,right,isomorphic,3,0.05336693115969249,0.260670073337312,0.5530474028719353
720575941645970081,ascending_neuron,AN_multi_124,,right,isomorphic,3,0.6359751720632834,0.8998603994735638,2.408136541629954
720575941646264993,ascending_neuron,AN02A001,AN02A001,right,isomorphic,3,0.801002348708617,1.009885075541547,2.702576038106643
720575941646451361,descending_neuron,DNp47,,left,dimorphic,3,0.4191234090498061,0.7305097525197213,1.549876885486812
720575941646502776,ascending_neuron,AN05B026,,right,isomorphic,3,0.2032802136682635,0.5087478812777959,1.361471583924135
720575941646678984,ascending_neuron,ANXXX002,ANXXX002,left,isomorphic,3,0.4975955828804706,0.7959638015694924,2.130096532190491
720575941646923208,ascending_neuron,AN01A014,AN01A014,left,isomorphic,3,0.1230799433856443,0.3958664561217171,1.059387077317723
720575941647038664,descending_neuron,DNp27,auto:DNp27,left,isomorphic,3,0.1426497049719464,0.4261774811215232,0.9041941258510566
720575941649024021,ascending_neuron,AN07B069,auto:AN07B069_b,right,isomorphic,3,0.06301923548753272,0.2832641571072912,0.7580495464220239
720575941649039637,ascending_neuron,AN07B052,AN07B052,right,isomorphic,3,0.2552342428496288,0.5700651990489205,1.525564229456448
720575941649412885,sensory_ascending,SAch01,auto:LgAG3,right,isomorphic,3,0.06805842539682365,0.2943716673996392,0.8297788137220781
720575941649649649,sensory_ascending,SApp09,SApp09,left,isomorphic,3,0.2544148894121472,0.5691494513473321,1.604326125341435
720575941649765141,sensory_ascending,SAch01,auto:LgAG1,right,dimorphic,3,0.04877950612947805,0.249214759147011,0.7024899136311842
720575941649828629,ascending_neuron,AN19B063,auto:AN19B079,right,isomorphic,3,0.05942705480442295,0.27507249263446,0.7361276499085899
720575941649901297,ascending_neuron,AN12B019,AN12B019,left,isomorphic,3,0.1862644030557885,0.4869899421416412,1.303244676356042
720575941649909233,ascending_neuron,AN16B078,auto:AN16B078_a,right,isomorphic,3,0.1191030141414118,0.3894183707813446,1.042131211918175
720575941649932785,ascending_neuron,AN07B095,auto:AN07B101_b,left,isomorphic,3,0.0690243723729049,0.2964533023187763,0.7933453129156066
720575941649976049,descending_neuron,DNge019,DNge019,right,isomorphic,3,0.1107884046913541,0.3755797890610657,0.7968441649326833
720575941650178289,descending_neuron,DNg45,DNg45,right,isomorphic,3,0.4030767251683054,0.7163890186530175,1.519917806979473
720575941650394901,sensory_ascending,SApp22,auto:SApp09,right,isomorphic,3,0.3551589036150816,0.6724599324476559,1.895539098416401
720575941650514193,ascending_neuron,AN07B071,auto:AN07B071_d,right,isomorphic,3,0.04291493818462889,0.2337541365549165,0.6255546730630298
720575941650789649,ascending_neuron,AN19B009,AN19B009,left,isomorphic,3,0.1102735808767962,0.3747061300698031,1.002759455490794
720575941650852369,sensory_ascending,SApp01,auto:SApp06,right,isomorphic,3,0.08772920277882025,0.334215933501208,0.9420923666921799
720575941651139349,descending_neuron,DNg92_a,auto:DNg02_a,left,isomorphic,3,0.07965553899130458,0.3184659828002398,0.6756693717687325
720575941651316245,ascending_neuron,AN07B091,AN07B091,left,isomorphic,3,0.03004449795046325,0.1955858964553537,0.523411792048114
720575941651755797,ascending_neuron,ANXXX202_b,auto:ANXXX202,right,isomorphic,3,0.07420645152203906,0.3073802019524565,0.8225870334202339
720575941651827989,ascending_neuron,AN10B022,AN10B022,right,isomorphic,3,0.1850254110755878,0.485367561918097,1.29890298835308
720575941651866901,descending_neuron,DNge118,auto:DNge108,left,isomorphic,3,0.1132063148809528,0.3796561033622005,0.80549262621813
720575941651981077,ascending_neuron,ANXXX986,,right,female-specific,3,0.09466690391564861,0.3471795582159869,0.9290949808836696
720575941652078869,descending_neuron,DNg44,DNg44,right,isomorphic,3,0.277249196847468,0.5941419368907229,1.260553813975859
720575941652085745,descending_neuron,DNae007,DNae007,left,isomorphic,3,0.167316960615901,0.4615566820673934,0.9792559653184456
720575941652156657,descending_neuron,DNp41,DNp41,left,isomorphic,3,0.1817127384202115,0.481002956683979,1.020513910791612
720575941652159449,ascending_neuron,AN08B097,AN08B097,left,dimorphic,3,0.05339078051567759,0.2607283127641422,0.6977408693305877
720575941652159505,sensory_ascending,SApp03,auto:SApp09,left,isomorphic,3,0.3459356486656794,0.6636708128392818,1.870764209899711
720575941652278033,descending_neuron,DNge087,DNge087,left,isomorphic,3,0.0544874765476188,0.232207131933782,0.4926593590133343
720575941652319705,descending_neuron,DNge019,DNge019,right,isomorphic,3,0.03916537853933464,0.2233089983426614,0.4737807451012232
720575941652493524,descending_neuron,DNg12_e,DNg12_e,right,isomorphic,3,0.1188429045234919,0.3889929120825921,0.8253019497350751
720575941652552433,ascending_neuron,ANXXX171,ANXXX171,left,isomorphic,3,0.06101268308275127,0.2787180669266939,0.7458836528102524
720575941652614129,descending_neuron,DNae002,DNae002,left,isomorphic,3,2.035930902307096,1.610039668817429,3.415920538787891
720575941652633585,descending_neuron,DNae002,DNae002,right,isomorphic,3,2.169685726435481,1.662085938375357,3.526343856047399
720575941652643313,ascending_neuron,AN06B025,AN06B025,left,isomorphic,3,0.3823180801963994,0.6976979994046744,1.867125221169231
720575941652652305,ascending_neuron,AN07B032,AN07B032,left,isomorphic,3,0.05375515439703046,0.2616164909015551,0.7001177427094275
720575941652716305,ascending_neuron,AN05B052,auto:AN05B063,right,isomorphic,3,0.07557389500237495,0.3101994062964771,0.8301315692205976
720575941652728049,descending_neuron,DNg74_a,DNg74_a,left,isomorphic,3,1.887430325315118,1.550209962593313,3.288983590413994
720575941652815857,descending_neuron,DNb03,DNb03,right,isomorphic,3,0.1880637445274153,0.489336485930976,1.038194638954239
720575941652845041,ascending_neuron,ANXXX033,ANXXX033,right,isomorphic,3,0.2557362747830749,0.5706255673180696,1.527063843514914
720575941652850709,ascending_neuron,AN09B024,AN09B024,right,isomorphic,12,0.1345896082412199,0.4137713140328688,1.107302668040197
720575941652863253,ascending_neuron,ANXXX977,auto:AN09B033,left,female-specific,3,0.2306111624149697,0.5418701426025269,1.450110808279562
720575941652883477,descending_neuron,DNp62,,left,isomorphic,3,0.239829101468346,0.5525937892953557,1.172403705957807
720575941653100817,ascending_neuron,AN10B047,auto:AN10B039,left,dimorphic,3,0.02307273903995477,0.1713975605165524,0.4586808452373361
720575941653259025,ascending_neuron,ANXXX296,ANXXX296,left,isomorphic,3,0.09477286117311912,0.3473737966705476,0.9296147867563261
720575941653335829,ascending_neuron,AN05B053,AN05B053,left,isomorphic,3,0.03302118055555395,0.2050460262896385,0.5487282570862826
720575941653370389,ascending_neuron,AN10B015_a,auto:AN10B015,left,dimorphic,3,0.307036658484226,0.6252449242220696,1.673231926161733
720575941653538065,ascending_neuron,AN05B078,auto:ANXXX102,right,isomorphic,3,0.04001955609668119,0.2257309934081753,0.6040837602395535
720575941653553169,ascending_neuron,AN06B002,AN06B002,right,isomorphic,3,0.1557552859684205,0.4453243642520885,1.191742491458629
720575941653710297,ascending_neuron,AN07B060,AN07B060,left,isomorphic,3,0.02645472802530209,0.1835298500708486,0.4911483366687051
720575941653788633,sensory_ascending,SAchxx,auto:LgAG1,,dimorphic,3,0.03314366931217089,0.2054259731043795,0.5790574948194368
720575941653831185,descending_neuron,DNae005,DNae005,left,dimorphic,3,0.3343472338906897,0.6524600523115899,1.384283714616048
720575941653841681,descending_neuron,DNge001,auto:DNge028,right,isomorphic,3,0.1248543756576761,0.3987098298519519,0.8459177268646219
720575941653882865,descending_neuron,DNxl114,auto:DNge153,left,isomorphic,3,0.2898201122584281,0.6074622850737441,1.288814764201768
720575941653906161,descending_neuron,DNge139,DNge139,right,isomorphic,3,0.1913341242211652,0.4935728651533201,1.047182699979051
720575941653952217,sensory_ascending,SApp11,SApp11,left,isomorphic,3,0.05744977059065978,0.2704576117471852,0.7623695521383619
