bodyId,superclass,type,instance,somaSide,subclass,somaNeuromere,dimorphism,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
98875.0,ascending_neuron,AN05B059,AN05B059_L,L,BA,T3,,0.09834697130349808,0.353863325266335,0.26989829767781837,3,226.44212019701422,164.83275128376272,0.41640488635522055,0.9396500480712272
98952.0,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,0.1242796621160879,0.39779112661361316,0.12143581670654333,3,236.0729079342412,404.9433383526124,0.4414947927673331,1.4519225521753047
99217.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.14736566749537705,0.4331648593681247,0.30823518201348943,3,213.3581430932198,420.116570194,0.46070682770106747,1.3750061323125298
99240.0,sensory_ascending,SApp,SApp_L,,haltere,,,0.3782294315710211,0.6939572531928219,0.13599387073462885,3,184.93462844852306,343.73864213677575,0.5831286771069338,0.906615111450523
99260.0,sensory_ascending,"SApp06,SApp15","SApp06,SApp15_R",,campaniform sensilla,,,0.36632827226172093,0.6829521524954236,0.21940226947393432,3,166.13133236711022,443.60352884661694,0.5784864343463532,1.05401756205862
99309.0,ascending_neuron,AN09B040,AN09B040_L,L,BA,T3,,0.07536611745718505,0.30977269259836815,0.10668894349890506,3,235.34788037386772,203.44382340051556,0.38960058954421567,1.1262603690813586
99327.0,ascending_neuron,AN06B039,AN06B039_R,R,CA,A1,,0.07014400000000001,0.2988479791230037,0.3661447411672007,3,174.14651233845038,150.42918027210538,0.38266892971636957,0.8481893025679614
99350.0,sensory_ascending,SApp,SApp_R,,haltere,,,0.24421046227022186,0.5576185235449956,0.03789900660624167,3,188.47317301537834,349.0238095414683,0.5227170138201432,1.0282752777237683
99407.0,sensory_ascending,SApp08,SApp08_R,,campaniform sensilla,,,0.8104023167611761,1.0157934223282414,0.027241880846103916,3,199.70939515209386,413.1741223203338,0.7055060431639393,0.8687147663879204
99545.0,ascending_neuron,AN08B097,AN08B097_R,R,BA,T1,,0.09911625601737581,0.3552446152827899,0.4649041011307722,3,192.16382754189473,202.6656261905411,0.4172168039383925,0.9463412067907445
99551.0,ascending_neuron,AN10B033,AN10B033_L,L,BA,T3,,0.07269060890457268,0.3042245187163255,0.6473886979124233,3,387.3401630913397,475.6870422539104,0.3860958613751247,2.235266657020046
99569.0,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_R",,campaniform sensilla,,,0.15711778421993228,0.44726790187759297,0.05555772186355249,3,178.30527796344018,388.95892238601374,0.4681466350621571,1.2117233316739244
99955.0,descending_neuron,DNpe011,DNpe011(PS227)_R,R,xn,,potentially sexually dimorphic,0.0504424077783266,0.25342704732333127,0.06141197410769582,3,377.90173430746796,213.22141404248794,0.3523907677400648,1.6774649124349028
100012.0,ascending_neuron,AN07B032,AN07B032_L,L,BA,T3,,0.12242967408516954,0.39481932892688476,0.1255335310648292,3,158.8556175784841,147.0404499902466,0.4398425527096867,0.6954671977148015
100059.0,ascending_neuron,AN17A015,AN17A015_L,L,BA,T1,,0.08963452532964289,0.33782572759230006,0.4810845810716686,3,229.49784691665081,163.74768715715643,0.4068594431990328,0.9665390361394027
100113.0,ascending_neuron,AN05B063,AN05B063_L,L,,T3,,0.09226651473020543,0.3427497267823666,0.355961673763588,3,195.05316507087093,281.0905126117143,0.40981381885358575,1.1618536412816698
100234.0,ascending_neuron,AN05B050_a,AN05B050_a_R,R,,T2,,0.151168,0.43871753497954136,0.258941220085065,3,187.5997519786388,198.75408943250773,0.46365029077956504,0.8332871759048073
100359.0,sensory_ascending,LgAG1,LgAG1_L,,leg bristle,,,0.05949176804740359,0.27522222232982213,0.043520654288255814,3,326.16987765644444,488.33454051038404,0.36723138338330075,2.2179597251814474
100532.0,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,0.632994869142337,0.8977494633841243,0.06886314467016823,3,178.59246343978847,5.964140792256468,0.6632474930659149,0.2782620457092377
100755.0,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_R",,campaniform sensilla,,,0.31129172189289633,0.6295624911497953,0.1664969494801269,3,136.72800394343312,336.7469818784378,0.5554148185486228,0.8524709280518077
