bodyId,superclass,type,instance,somaSide,subclass_DN_target,somaNeuromere_AN_origin,dimorphism,predicted_neurotransmitter,neurons_in_cell_type,neck_area_um2,neck_diameter_um,diameter_cv_across_slabs,n_slabs,output_synapses_total,output_synapses_VNC,output_synapses_brain,postsynaptic_partners,postsynaptic_partners_ge5,input_synapses_total,input_synapses_VNC,input_synapses_brain,presynaptic_partners,presynaptic_partners_ge5,path_neck_to_brain_arbor_um,path_neck_to_vnc_arbor_um,walk_end_brain,walk_end_vnc,model_velocity_m_per_s,model_arbor_to_arbor_delay_ms
358750,ascending_neuron,AN10B037,AN10B037_R,R,,T3,,acetylcholine,14.0,0.05660027266493519,0.2684505641636615,0.2039999884034628,3,2667,1926,741,1517,60,349,322,27,175,16,218.236830343406,231.9730251079232,branch,branch,0.362685506245003,1.241322985614984
363021,ascending_neuron,AN10B047,AN10B047_R,R,BA,T2,,acetylcholine,16.0,0.06623336241951873,0.2903978929216035,0.05248651733676156,3,2554,1246,1308,1352,66,274,249,25,116,13,235.6310579478852,247.8890043235688,branch,branch,0.3772200518683831,1.281798408850652
363069,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.03106569939760984,0.1988820679646412,0.2549521698759316,3,472,310,162,345,5,45,38,7,25,1,186.5774995107338,331.282431535769,end,branch,0.3121733705854396,1.658885670085586
366006,ascending_neuron,AN07B097,AN07B097_R,R,BA,T1,,acetylcholine,1.0,0.06685856298335625,0.2917652588890181,0.5944175108783785,3,1677,359,1318,813,49,281,174,107,120,11,231.1328586631249,183.7781015710706,branch,branch,0.3781070970712118,1.097337139260446
366232,ascending_neuron,AN07B070,AN07B070_R,R,,T1,,acetylcholine,6.0,0.06692555706792344,0.2919114006206506,0.1280177966981855,3,2815,1340,1475,1265,70,606,545,61,188,27,266.2205891314754,160.7051962346681,branch,branch,0.3782017798796283,1.128830714392785
374883,sensory_ascending,,,,,,,acetylcholine,,0.03189059889816528,0.201505264503019,0.4885129504106038,3,598,5,593,320,13,65,3,62,22,4,315.8767192220936,84.53695511372284,branch,end,0.3142253643588934,1.274288201249352
378525,ascending_neuron,AN10B034,AN10B034_R,R,BA,T1,,acetylcholine,8.0,0.092416,0.3430272667970358,0.2998357052640926,3,2815,2086,729,1631,66,388,363,25,180,18,229.1915364233929,211.0168281347789,branch,branch,0.4099797077058174,1.073732080598596
382580,ascending_neuron,AN08B031,AN08B031_R,R,BA,T1,sexually dimorphic,acetylcholine,6.0,0.0778951818013859,0.314927334180219,0.1788735750954081,3,4883,4491,392,2781,98,2534,2509,25,364,100,253.6801892359293,156.7805028370643,branch,branch,0.3928287078973573,1.04488466301257
396040,sensory_ascending,SApp01,SApp01_R,,campaniform sensilla,,,acetylcholine,18.0,0.205184,0.5111246254554164,0.2167120142234489,3,995,792,203,606,21,141,127,14,55,10,170.9897292816542,353.4896629702394,end,branch,0.5004508631955329,1.048013762835638
402239,descending_neuron,DNpe048,DNpe048(SMP367)_R,R,,CG,,unclear,2.0,0.05187227029522878,0.2569938244687534,0.3623520618796787,3,7064,6,7058,3755,112,2347,0,2347,580,119,296.3983558903876,45.30409083718637,branch,end,0.3548619083385664,0.962916668986525
403537,sensory_ascending,SApp,SApp_L,,haltere,,,acetylcholine,148.0,0.03405946841434222,0.20824471675843,0.02799998898674819,3,1153,934,219,754,22,101,94,7,30,4,195.532202281939,320.1198436285628,end,branch,0.3194368657679177,1.614253397681222
411306,descending_neuron,DNg08,DNg08_L,L,ut,MX,,gaba,23.0,0.02471424501701932,0.1773898364448847,0.1115718146952493,3,1678,235,1443,918,32,520,10,510,152,28,208.3765621319419,178.2796717291048,branch,branch,0.2948237097961992,1.311482831989082
411507,ascending_neuron,AN10B048,AN10B048_R,R,BA,T1,,acetylcholine,6.0,0.113664,0.3804227906064219,0.1697641207711954,3,1645,705,940,727,59,366,350,16,122,25,395.0369065449773,211.7498305896623,branch,branch,0.4317489634001994,1.405415620123199
414262,ascending_neuron,AN10B046,AN10B046_R,R,BA,T1,,acetylcholine,13.0,0.07338229674284195,0.3056685166916552,0.2963320512177927,3,1830,1291,539,1110,28,107,93,14,76,1,212.2790647044773,160.5092141320306,branch,branch,0.3870110763000343,0.963249637195138
419224,ascending_neuron,AN19B101,AN19B101_R,R,BA,T3,,acetylcholine,8.0,0.03715021967390816,0.2174882267719752,0.138994160904577,3,1280,962,318,739,36,692,676,16,175,37,231.3074193487993,229.9318717185208,end,branch,0.3264494311807999,1.41289659901986
420551,ascending_neuron,AN08B113,AN08B113_L,L,,T1,,acetylcholine,11.0,0.02584592587687911,0.1814057741548938,0.6589087995243512,3,388,113,275,229,7,118,89,29,54,6,277.8275239922907,145.7277445972651,branch,branch,0.2981422971265532,1.420648035088319
422646,ascending_neuron,AN10B045,AN10B045_R,R,BA,T3,,acetylcholine,28.0,0.04410542187652678,0.2369741911483638,0.3155111226018329,3,2065,1189,876,939,74,571,500,71,180,27,243.59726809659,183.4155055287783,branch,branch,0.3407599648765949,1.253118962434479
427343,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.3233304170148137,0.6416206612625343,0.1486947159175668,3,1300,957,343,717,32,123,104,19,40,8,135.1904706122941,336.2906130068674,branch,branch,0.560708590997714,0.8408665235184236
428860,ascending_neuron,AN06A112,AN06A112_L,L,,T1,,gaba,6.0,0.05777377863193618,0.271219209502123,0.03282579520466143,3,1242,815,427,667,27,485,479,6,134,30,169.2004027138761,233.9459962685089,branch,branch,0.3645509740160356,1.105871133853154
431420,ascending_neuron,AN08B099_a,AN08B099_a_R,R,,T1,,acetylcholine,4.0,0.1241533616464577,0.3975889455959205,0.6184329678175957,3,2639,158,2481,804,73,431,326,105,150,23,178.8994050318962,191.8775072334803,branch,branch,0.441382581602402,0.8400352159781711
435098,ascending_neuron,AN05B053,AN05B053_R,R,,A5,,gaba,4.0,0.04198246811373396,0.2312006457343688,0.09559317907299623,3,3819,3438,381,1755,167,4185,3964,221,981,294,202.4092538102147,177.1175029778379,branch,branch,0.3365832978771239,1.127586422682822
437575,ascending_neuron,AN10B047,AN10B047_R,R,BA,T2,,acetylcholine,16.0,0.073984,0.3069191334499794,0.07764890834609893,3,2597,904,1693,1106,74,237,225,12,116,9,239.6368397453822,237.3766245819433,branch,branch,0.3878019796113603,1.230043912631311
447301,ascending_neuron,AN08B057,AN08B057_L,L,BA,T1,,acetylcholine,2.0,0.1901222339256955,0.492007262718331,0.1951794953759595,3,6451,1632,4819,2927,144,753,631,122,272,38,217.4352257523483,157.629848124875,branch,branch,0.4910026056264693,0.7638759338123644
452754,sensory_ascending,"SApp09,SApp22","SApp09,SApp22_L",,campaniform sensilla,,,acetylcholine,74.0,0.08734696005690921,0.3334870367148617,0.01479602557440705,3,1193,870,323,741,34,136,127,9,52,6,190.5730713721445,318.241698413348,end,branch,0.4042383554170512,1.258699880817965
457929,sensory_ascending,LgAG8,LgAG8_L,,leg bristle,,,glutamate,9.0,0.03420358452436754,0.208072676904934,0.108560061385251,2,831,85,746,435,17,44,23,21,28,2,11.55096470134527,284.6801345734654,end,end,0.3193048882861295,0.927737438862375
467191,ascending_neuron,AN07B070,AN07B070_R,R,,T1,,acetylcholine,6.0,0.05083419331843689,0.2544093260038748,0.1747503930920778,3,2246,1211,1035,1006,58,502,448,54,170,22,8.26688735741024,148.1302825085511,end,branch,0.3530730374043006,0.4429598221822654
469267,sensory_ascending,SApp,SApp_R,,haltere,,,acetylcholine,148.0,0.02875325221336728,0.1913368175699676,0.1446045758329528,3,745,627,118,490,10,60,57,3,20,3,133.4371586727166,351.5735130844103,branch,branch,0.306194449017751,1.583995638435004
482128,descending_neuron,DNg12_b,DNg12_b_R,R,xn,MX,,acetylcholine,10.0,0.07969559633663767,0.3185460481579671,0.01906543055388176,3,1579,836,743,782,39,572,13,559,104,29,171.8817569988907,126.3394130017685,branch,branch,0.3950791864897514,0.7548389796241397
495250,sensory_ascending,SApp,SApp_L,,haltere,,,acetylcholine,148.0,0.03274355461883638,0.2041822435372336,0.03168442158833983,3,972,843,129,614,31,64,58,6,22,3,184.1610467254851,308.8304361031398,end,branch,0.3163057055021999,1.558591812455296
506334,descending_neuron,DNp42,DNp42_R,R,xn,,,acetylcholine,2.0,1.669189149133385,1.457833197701117,0.07872077050598811,3,25056,18290,6766,12104,501,8993,419,8574,1392,302,181.1929925692607,135.3940814429247,branch,branch,0.8451853446869197,0.3745770983871687
511810,ascending_neuron,ANXXX308,ANXXX308_R,R,BA,T1,,acetylcholine,2.0,0.4275908832818742,0.7378520322955813,0.1100679182734045,3,2545,250,2295,1302,49,1173,344,829,277,55,299.8957291478316,146.5320433678869,branch,branch,0.6012881969778177,0.7424522462931163
511823,ascending_neuron,AN09A005,AN09A005_R,R,XA,T2,,unclear,11.0,0.7222149878321207,0.9589330958457323,0.09764296629153976,3,1583,261,1322,1252,21,1054,327,727,362,29,198.5578946835759,156.7788384500452,branch,branch,0.6854759054586884,0.5183796108717292
511828,ascending_neuron,AN09A005,AN09A005_L,L,XA,T1,,unclear,11.0,1.459864594880141,1.363362509445002,0.1096961950467342,3,1182,60,1122,913,20,1178,137,1041,393,32,162.6961783119531,344.1085645561825,branch,branch,0.8173418070966705,0.6200646271458784
511867,ascending_neuron,AN05B096,AN05B096_R,R,BA,T3,,acetylcholine,4.0,0.281216,0.5983772487421656,0.1552529121565492,3,9854,6148,3706,3830,246,3890,3718,172,522,122,191.362827758891,151.7574514942177,branch,branch,0.5414839350190005,0.6336665911262329
511881,ascending_neuron,AN05B076,AN05B076_R,R,BA,T2,,gaba,2.0,0.1682582149157389,0.4628531224451948,0.06071252114670609,3,4799,1147,3652,2592,93,2351,475,1876,312,75,251.050652306993,212.5725069784441,branch,branch,0.4762331676795994,0.9735213562389966
511926,ascending_neuron,ANXXX068,ANXXX068_L,L,BA,A1,potentially male-specific,acetylcholine,2.0,0.4505303394341628,0.7573856641569946,0.2866389117983527,3,15592,216,15376,5055,408,2845,2538,307,546,91,157.718760129509,497.6548469000923,branch,branch,0.609195350800486,1.07580204965195
511997,ascending_neuron,AN17B013,AN17B013_L,L,BA,A1,,gaba,4.0,0.3511844685642598,0.6686867374733988,0.2677513547256791,3,2681,540,2141,1248,53,1425,1041,384,429,67,253.5701634620437,253.4743091845187,branch,branch,0.5724128766563218,0.8858020029325671
512002,ascending_neuron,AN12B005,AN12B005_R,R,BA,T3,,gaba,2.0,0.4522773569880107,0.7588526972380327,0.3295908030462535,3,16253,12967,3286,8737,260,6438,6423,15,550,167,197.452945159878,150.3926699036265,branch,branch,0.609785061842807,0.5704397120065456
512006,descending_neuron,DNg13,DNg13_R,R,xl,,sexually dimorphic,acetylcholine,2.0,1.300749076033228,1.286920806181651,0.05185465847221801,3,16127,15654,473,7954,259,6458,377,6081,878,253,368.2073578125793,128.1579568690134,branch,branch,0.7940977238533107,0.6250683005021227
512037,descending_neuron,DNpe009,"DNpe009(PS222,PS226)_R",R,nt,,,acetylcholine,6.0,0.1374742927036112,0.4183750779560542,0.1271722270427225,3,2528,1674,854,1402,36,1173,25,1148,235,63,164.4959346934325,196.6476084340043,branch,branch,0.4527734402529223,0.7976252823613055
512048,descending_neuron,DNge061,DNge061_R,R,fl,LB,,acetylcholine,4.0,0.1578343436604808,0.4482866581394585,0.07138533728578303,3,1473,1473,0,1208,11,273,273,0,99,12,267.1934018599,199.9131120474222,end,branch,0.4686794880174879,0.9966438170426033
512059,ascending_neuron,ANXXX027,ANXXX027(15443)_L,L,BA,A6,,acetylcholine,14.0,0.990336,1.12291360209717,0.09247264856124326,3,12387,3947,8440,5310,373,11126,10560,566,1684,506,215.4567202471316,171.8309098755546,branch,branch,0.7417733245592035,0.5221104848342054
512071,descending_neuron,DNae001,DNae001(DNa01)_L,L,xl,,,acetylcholine,2.0,0.8324943075584645,1.029545857720944,0.2506092487106221,3,13942,9884,4058,6606,280,5954,234,5720,857,207,174.0166049640735,164.0725155013038,branch,branch,0.7102657743994586,0.4760036772871918
512119,ascending_neuron,ANXXX055,ANXXX055_R,R,BA,A7,,acetylcholine,2.0,0.4372150833742887,0.7461095989912109,0.1005517257600574,3,15817,8676,7141,6164,484,6534,6214,320,1820,406,115.9168430668645,177.1715823396507,branch,branch,0.6046434515528083,0.4847293469462431
512245,descending_neuron,DNc01,DNc01_R,R,xn,,,unclear,2.0,0.0005348561572759621,0.02609597689661846,0.1587787388431981,3,5913,689,5224,4398,90,1844,136,1708,1114,33,228.5995003061491,192.1351934753006,branch,branch,0.1130797447792621,3.720690160759977
512260,ascending_neuron,AN19B018,AN19B018_L,L,BA,T1,,acetylcholine,2.0,0.2870347762692838,0.6045362088909665,0.4015249244188778,3,6988,4131,2857,2892,124,2502,2319,183,358,81,180.1946754340489,134.8360042992173,branch,branch,0.5442634861503879,0.5788201629352344
512307,ascending_neuron,AN27X015,AN27X015_R,R,BA,T1,,glutamate,2.0,0.5125120000000001,0.8078060073751048,0.06734644654950689,3,15960,191,15769,4984,548,2992,2527,465,781,165,164.6170661610718,153.5422699293783,branch,branch,0.6291462020975739,0.5057001616312817
512461,descending_neuron,DNge172,DNge172_R,R,ad,MX,,acetylcholine,4.0,0.3341851077612797,0.65230184306289,0.328612404256628,3,10044,9143,901,2870,230,1085,255,830,330,43,199.8345961782434,200.5409435550761,branch,branch,0.5653564389841298,0.7081825059828467
512468,ascending_neuron,AN06B007,AN06B007_L,L,CA,T2,,gaba,4.0,0.8573316896319256,1.044791180185773,0.2747694385819126,3,12024,5663,6361,5817,208,4895,4745,150,816,230,167.7074221843308,136.9038919912382,branch,branch,0.7155051909602255,0.4257290066152745
512498,ascending_neuron,AN09B017f,AN09B017f_L,L,BA,A10,male-specific,glutamate,2.0,0.3992575843720926,0.7129870580578471,0.09047596271235847,3,16667,1296,15371,7904,231,1667,990,677,509,55,275.4548188700033,213.106588384301,branch,branch,0.5910699268685095,0.8265712482492628
512510,ascending_neuron,ANXXX084,ANXXX084_L,L,BA,A5,potentially sexually dimorphic,acetylcholine,8.0,0.1511519307408133,0.4386942163765941,0.1396487712257786,3,10500,6981,3519,4609,257,2756,2645,111,606,119,165.6323682270167,157.7713941156644,branch,branch,0.4636379687046037,0.6975351118163713
512519,ascending_neuron,ANXXX027,ANXXX027_R,R,,A9,,acetylcholine,14.0,0.9677156317348872,1.110015229797874,0.1149286369088785,3,13529,5915,7614,5896,431,9046,8221,825,3154,489,196.3143949147144,181.1156783329162,branch,branch,0.7375008221018865,0.5117690203679368
512530,ascending_neuron,AN17B002,AN17B002_R,R,BA,A1,,gaba,2.0,1.661962845668297,1.45467412742011,0.07789686554742911,3,12245,3941,8304,6421,245,2810,1565,1245,1150,109,209.1762463719976,184.9832176758357,branch,branch,0.8442691054609625,0.4668647253562905
512555,ascending_neuron,AN09B018,AN09B018_L,L,BA,A8,,acetylcholine,8.0,0.3112871264859972,0.6295578442120692,0.1723465604268009,3,11828,7164,4664,4737,262,11426,8587,2839,689,150,223.0693663761927,149.9549610441334,branch,branch,0.5554127687260295,0.6716164057156007
512614,descending_neuron,DNge055,DNge055_L,L,xl,,,glutamate,2.0,0.4294215967425801,0.739429887369972,0.04545026543310134,3,8719,3930,4789,4315,143,5228,73,5155,777,149,208.3962497639744,173.1999086201182,branch,branch,0.6019307641342866,0.6339535726055051
512720,descending_neuron,DNge016,DNge016_L,L,ut,LB,,acetylcholine,2.0,1.039872,1.150654662295705,0.1853613335537541,3,4344,4302,42,2253,97,2574,105,2469,479,133,203.4988070788904,176.3370933478996,branch,branch,0.7508800067420196,0.5058543269447983
512751,descending_neuron,DNge105,DNge105_R,R,fl,MX,,acetylcholine,2.0,0.1693689297740588,0.4643783145645416,0.4044526747577056,3,6418,1852,4566,2988,147,2922,129,2793,677,112,255.4727264205902,132.6262952534586,branch,branch,0.4770171633564408,0.8135955086883322
512782,ascending_neuron,AN06B039,AN06B039_L,L,CA,T2,,gaba,7.0,0.1998685353427664,0.5044606257644968,0.2891513155846513,3,8763,2154,6609,4749,131,1069,913,156,260,45,170.2952060112713,152.0773411011979,branch,branch,0.4971777414814579,0.648405027449307
512825,ascending_neuron,ANXXX170,ANXXX170_L,L,CA,A4,,acetylcholine,4.0,0.4292493830092151,0.7392816033153419,0.1731286426149091,3,7661,2494,5167,4220,113,2738,2481,257,863,136,228.9427980861841,151.8229832290116,branch,branch,0.6018704060049118,0.6326374872667992
512879,descending_neuron,DNge117,DNge117_L,L,nt,LB,,gaba,4.0,0.09050014985943176,0.3394530447727445,0.1567154347286281,3,1587,651,936,637,41,377,7,370,130,19,165.0436228504508,223.3849301591648,branch,branch,0.4078381933299587,0.95240847807346
512880,ascending_neuron,ANXXX200,ANXXX200_R,R,BA,T1,,gaba,4.0,0.100224,0.3572242434823495,0.2232632768007695,3,2032,1055,977,920,53,313,241,72,108,19,218.1512321180082,148.3208822455627,branch,branch,0.418377675439729,0.8759361119791976
512916,ascending_neuron,ANXXX296,ANXXX296_R,R,BA,A8,,acetylcholine,2.0,0.1558735497925716,0.4454933979018629,0.1225353518661176,3,4862,1636,3226,2542,95,877,476,401,252,35,238.5121904812702,158.4042763941906,branch,branch,0.4672170426813568,0.849533365901121
512929,ascending_neuron,AN05B106,AN05B106_L,L,CA,T3,,acetylcholine,4.0,0.4889600000000001,0.7890267471979041,0.1650775886976442,3,10180,1685,8495,4956,177,1538,1150,388,340,54,288.9239584276611,213.0611303796308,branch,branch,0.6217902428689058,0.8073222353750044
512938,descending_neuron,DNd05,DNd05(CL124)_R,R,xl,,,acetylcholine,2.0,0.8757549787038726,1.055957324130323,0.1409740519387502,3,15430,12388,3042,7876,338,4683,290,4393,831,196,187.2274468415351,141.9083575454609,branch,branch,0.7193184891436185,0.4575661676357676
512947,ascending_neuron,AN05B076,AN05B076_L,L,BA,T2,,gaba,2.0,0.138496,0.419926879334535,0.01819622597559761,3,5124,1080,4044,2593,92,2200,499,1701,306,77,223.0037672080375,209.1353930010416,branch,branch,0.4536123574969295,0.9526617894487239
513052,descending_neuron,DNg15,DNg15_R,R,xn,,,acetylcholine,2.0,11.659008,3.85288334082199,0.8660417085976378,3,18857,18455,402,8035,421,15834,687,15147,4228,449,52.50501742559635,160.5719577157119,branch,branch,1.374013404957453,0.1550763437769417
513055,ascending_neuron,AN08B059,AN08B059_L,L,BA,T1,male-specific,acetylcholine,5.0,0.1697478311829493,0.4648974632057694,0.5464655667452843,3,3786,2672,1114,2124,75,1962,1793,169,419,102,195.6700918510566,154.7458979630009,branch,branch,0.4772837279552142,0.7341880087035749
513056,descending_neuron,DNge086,DNge086_L,L,nt,LB,,gaba,2.0,0.1711200187034469,0.4667727227559996,0.07342531828831923,3,4292,1188,3104,1493,81,2061,12,2049,280,80,163.4456894045998,208.3995697518471,branch,branch,0.4782453702341924,0.7775198304049606
513057,descending_neuron,DNge046,DNge046_L,L,fl,LB,,gaba,4.0,0.1291304375826468,0.4054799373078545,0.2139567881290325,3,5971,430,5541,2839,95,2209,38,2171,457,113,182.759991163956,129.232210980392,branch,branch,0.445741146048745,0.6999403239077
513079,descending_neuron,DNp44,DNp44_R,R,xn,,,acetylcholine,2.0,0.1524537955265499,0.4405793926290379,0.3148435191051819,3,15576,8006,7570,6029,454,1273,66,1207,347,34,280.5221206565289,156.7308804750161,branch,branch,0.4646330836135418,0.9410716037070442
513114,ascending_neuron,AN01A055,AN01A055_R,R,XA,T1,,acetylcholine,2.0,0.01646588883114341,0.1447930274530677,0.8021904081983572,3,19196,14,19182,8657,323,5446,12,5434,932,188,259.9570599029391,132.9181406748339,branch,branch,0.2663617529826742,1.474968519986156
513134,ascending_neuron,ANXXX152,ANXXX152_L,L,BA,A2,potentially male-specific,acetylcholine,2.0,0.4360214664926634,0.7450904465176538,0.1795430988019495,3,10515,5452,5063,3887,337,2154,2014,140,457,77,272.2470408970935,131.7195099949393,branch,branch,0.6042303524266638,0.6685638172092037
513169,ascending_neuron,AN09B018,AN09B018_L,L,BA,A3,,acetylcholine,8.0,0.268049524625338,0.5842013819740948,0.08796859887367892,3,8583,4274,4309,3665,199,7478,5689,1789,819,197,220.9965921694561,152.4470024885646,branch,branch,0.5350314730623857,0.6979843494449465
513235,ascending_neuron,AN00A006,AN00A006_M,M,BA,T3,potentially sexually dimorphic,gaba,5.0,0.014442528043613,0.1356053016333603,0.3931787634387857,3,15209,8229,6980,4913,607,2683,2550,133,654,135,167.4001633469369,164.2742382127419,branch,branch,0.2577723759450313,1.286694900272815
513296,descending_neuron,DNb03,DNb03_L,L,ut,,,acetylcholine,4.0,0.1950361216598331,0.4983248967782742,0.4975741230222505,3,7290,5212,2078,2794,130,1649,91,1558,199,41,207.618524454558,236.6212717919669,branch,branch,0.4941449174294463,0.899007114264113
513403,ascending_neuron,ANXXX050,ANXXX050_L,L,CA,A6,potentially male-specific,acetylcholine,2.0,1.232237000606235,1.252570508058411,0.2799330175195124,3,13720,6249,7471,6214,316,3452,2963,489,774,136,217.212391344455,145.3533070986506,branch,branch,0.7834280751598204,0.4627938542656155
513405,ascending_neuron,AN05B040,AN05B040_L,L,,T1,,gaba,1.0,0.3064396858014918,0.624636795296817,0.281832526828516,3,6205,3614,2591,3150,157,4522,2683,1839,1339,204,224.596254121041,193.9404535418556,branch,branch,0.5532377695850494,0.7565222959683607
513531,ascending_neuron,ANXXX150,ANXXX150_R,R,BA,A9,potentially sexually dimorphic,acetylcholine,4.0,0.21888,0.527907824863046,0.03543306319263589,3,5190,691,4499,1985,166,1490,1215,275,324,61,309.2888095089193,367.8948100914859,branch,branch,0.508600859400466,1.331463773770778
513585,sensory_ascending,SAxx02,SAxx02_R,,leg,,,unclear,12.0,0.1045700302001301,0.3648872396302122,0.04488690685858755,3,5206,2950,2256,1576,202,348,196,152,53,11,253.7589288289011,231.6837024227764,branch,branch,0.4228412792275655,1.148049292014418
513643,descending_neuron,DNpe039,DNpe039(CL306)_R,R,xn,CG,,acetylcholine,2.0,0.2472790754086958,0.5611109492746509,0.4711525844072679,3,8093,5997,2096,3352,190,3009,279,2730,688,160,215.7654034401017,145.2999745389259,branch,branch,0.5243513756485997,0.6885943181371567
513644,ascending_neuron,ANXXX434,ANXXX434_R,R,XA,T2,,acetylcholine,2.0,0.3813755222330137,0.6968374245841689,0.1053499716399899,3,7917,12,7905,4160,133,1673,28,1645,367,60,265.4340100838814,212.0328938673332,branch,branch,0.5843375206558643,0.8171080703756667
513660,ascending_neuron,ANXXX145,ANXXX145(37417)_R,R,BA,T3,,acetylcholine,5.0,0.1222857657212889,0.394587218083106,0.2245317977294062,3,12491,7305,5186,5212,267,2420,2286,134,486,93,321.1742697516947,189.5997443888387,branch,branch,0.4397132438996146,1.161607072852101
513698,ascending_neuron,AN08B032,AN08B032_R,R,BA,T1,,acetylcholine,2.0,0.6214383077731412,0.8895166260784924,0.229905367849292,3,10894,1690,9204,4711,291,2176,1832,344,694,106,181.1630756733047,140.830303104903,branch,branch,0.6601993235216629,0.4877214612408524
513711,descending_neuron,DNa09,DNa09_L,L,xn,,potentially sexually dimorphic,acetylcholine,2.0,0.9262859717465949,1.085994442417272,0.173954446923777,3,12895,9358,3537,6723,220,7972,453,7519,1186,364,185.4902120472403,181.2853609403279,branch,branch,0.7294773997763491,0.5027922360583318
513783,descending_neuron,DNg01_d,DNg01_d_R,R,lt,LB,,acetylcholine,2.0,0.1763519907080541,0.4738547545000075,0.5380678563927497,3,1831,1804,27,936,41,750,95,655,185,40,203.9477292008521,198.8822844146827,branch,branch,0.481859761450366,0.8359901486752971
513811,ascending_neuron,AN19B018,AN19B018_R,R,BA,T1,,acetylcholine,2.0,0.245888,0.5595304506243067,0.152963738664476,3,6419,3715,2704,2702,109,1694,1522,172,312,64,187.2486559910527,129.3182736373318,branch,branch,0.5236123764827473,0.6045825955353733
513875,descending_neuron,DNge003,DNge003_R,R,xl,,,acetylcholine,2.0,1.074020056350893,1.169395060526871,0.2402488493803932,3,14835,7231,7604,7266,249,4926,270,4656,640,144,141.6422366705094,131.6576840868325,branch,branch,0.7569699991797343,0.3610445870424117
513906,ascending_neuron,ANXXX404,ANXXX404_R,R,CA,T1,,gaba,2.0,0.2413975668932873,0.5543978067880366,0.3485938480319124,3,4804,979,3825,2046,90,2815,542,2273,1069,142,192.3484363633665,142.9910635378894,branch,branch,0.5212052621819334,0.6433923911232526
513933,ascending_neuron,AN08B084,AN08B084_R,R,BA,T1,potentially male-specific,acetylcholine,4.0,0.3048132044653732,0.6229769062194503,0.4355086097823706,3,3854,665,3189,1229,134,977,450,527,276,50,224.480513529719,203.5215345911705,branch,branch,0.5525022027535552,0.7746612520055431
513968,ascending_neuron,AN05B017,AN05B017_L,L,BA,T1,,gaba,1.0,0.4503563763029996,0.757239425500686,0.09418140595591734,3,5882,4320,1562,3783,107,4849,3437,1412,2055,173,223.1182145482814,153.3138167697046,branch,branch,0.6091365351834809,0.6179764462898274
514020,ascending_neuron,AN08B018,AN08B018_f_R,R,BA,A1,,acetylcholine,14.0,0.710647586427989,0.9512226918081353,0.1382159874293185,3,8721,674,8047,3771,149,2405,2195,210,560,129,90.90945274832131,292.9938346607467,branch,branch,0.6827145223195317,0.5623189120172096
514021,descending_neuron,DNg04,DNg04_R,R,ut,LB,,acetylcholine,4.0,0.6349434381013112,0.8991301874927192,0.2496095634230526,3,4981,2758,2223,2439,97,4302,97,4205,348,115,166.4225327771784,222.9459894826429,branch,branch,0.6637573290528944,0.5866127652637834
514025,descending_neuron,DNg106,DNg106_R,R,lt,MX,,gaba,16.0,0.3017819214606512,0.6198714998206178,0.3223308976674107,3,3601,1548,2053,2135,76,341,20,321,177,13,166.0897674093615,221.4193825702442,branch,branch,0.5511234298341006,0.7031258861490498
514197,descending_neuron,DNge032,DNge032_R,R,xl,MD,,acetylcholine,2.0,0.8328210164704334,1.02974785838898,0.2912646756790487,3,14441,11433,3008,6195,374,2528,163,2365,717,120,225.6244406354424,126.9960214484053,branch,branch,0.710335449355162,0.496414000461267
514333,descending_neuron,DNg61,DNg61_R,R,fl,,,acetylcholine,2.0,0.2970043906537843,0.6149453106906082,0.05659603505140601,3,8231,705,7526,3689,97,2648,30,2618,463,90,166.3478794452174,118.5810871738174,branch,branch,0.5489291413637993,0.5190632909579852
514384,ascending_neuron,AN09B004,AN09B004_c_L,L,BA,A3,,acetylcholine,10.0,0.48041757956812,0.7821039958292515,0.0548307287729403,3,12831,1587,11244,6124,278,9561,8290,1271,1437,366,230.804221772375,240.8180134403287,branch,branch,0.6190565062709003,0.7618403658394327
514395,ascending_neuron,AN19B028,AN19B028_L,L,BA,T3,,acetylcholine,2.0,0.3143562791029249,0.6326538118826502,0.3752190603511302,3,17359,5671,11688,8669,334,1716,1561,155,456,73,168.8390140669709,133.7073257744524,branch,branch,0.5567767665972589,0.5433889450711731
514413,ascending_neuron,AN27X020,AN27X020_L,L,XA,T1,,unclear,2.0,0.2992715950761565,0.6172879631638151,0.03506621014463028,3,6544,34,6510,3305,122,2011,32,1979,301,80,242.3292327380412,225.0537211187858,branch,branch,0.5499737284182485,0.8498277821397822
514441,ascending_neuron,AN00A006,AN00A006(514441)_M,M,BA,A2,potentially sexually dimorphic,gaba,5.0,0.0108620630803498,0.1176010554855236,0.5271251166533564,3,9329,3129,6200,3965,295,1729,1110,619,690,65,313.1186020765013,155.5890149381945,branch,branch,0.2400510720407359,1.952532904894329
514446,ascending_neuron,AN17B007,AN17B007_R,R,BA,T3,,gaba,2.0,0.3062126717682965,0.6244053833803834,0.02194304499480269,3,12013,7174,4839,5695,348,1674,1552,122,700,90,242.8434020989776,188.2317868422816,branch,branch,0.5531352798876491,0.7793304904160473
