type,n,d_med,area,sumd,pop
DNge147,2,0.4332850483353368,0.2953116989036364,0.8665700966706736,1-2
DNge148,2,0.7010492237562456,0.7720563756324244,1.4020984475124911,1-2
DNge149,1,0.14034537160579091,0.015469848869062996,0.14034537160579091,1-2
DNge150,1,0.6771033313596289,0.3600806487939158,0.6771033313596289,1-2
DNge151,1,0.16754845035976623,0.022048076761390728,0.16754845035976623,1-2
DNge153,2,0.8218934378568177,1.0613884796758701,1.6437868757136354,1-2
DNge154,2,0.4839277564134872,0.39161092580803397,0.9678555128269744,1-2
DNge172,4,0.6432386070858874,1.856494958854194,2.9504478632256754,3-4
DNge173,2,0.3321711785198964,0.17333235748380152,0.6643423570397928,1-2
DNge174,2,0.3546201638673997,0.1982772262696822,0.7092403277347994,1-2
DNge175,2,0.7377246635020227,0.8597200433546559,1.4754493270040454,1-2
DNge176,2,0.2921305853398588,0.13458438983068985,0.5842611706797176,1-2
DNge178,2,0.4381594771082652,0.3020895098594653,0.8763189542165304,1-2
DNge179,6,0.29365703600970283,0.560292527662668,1.9387372698427765,5-8
DNge180,2,0.35369877358581137,0.1974241253986963,0.7073975471716227,1-2
DNge181,4,0.5698802029602155,1.1147982360701651,2.352599033320704,3-4
DNge182,2,0.5996136357149737,0.5660301141060115,1.1992272714299475,1-2
DNge183,2,0.48237606556360146,0.36580276876088913,0.9647521311272029,1-2
DNge184,2,0.6087919426721067,0.6045927701682896,1.2175838853442134,1-2
DNp01,2,10.13938674424245,161.526912,20.2787734884849,1-2
DNp02,2,3.4489604390207367,18.693888,6.897920878041473,1-2
DNp03,2,1.6832902294618766,4.4546766105713065,3.366580458923753,1-2
DNp04,2,1.8309363999610149,5.276661919900707,3.6618727999220297,1-2
DNp05,2,1.6050396143612913,4.047099518006176,3.2100792287225826,1-2
DNp06,2,2.306321942689154,8.356603140642644,4.612643885378308,1-2
DNp07,2,1.4004535712497947,3.080771251628023,2.8009071424995895,1-2
DNp08,2,0.8015300977942609,1.0277174612188111,1.6030601955885218,1-2
DNp09,2,0.9807264525347503,1.5267341257005012,1.9614529050695007,1-2
DNp10,2,1.7014939087406429,4.555772849236443,3.4029878174812858,1-2
